Customer ID,Recency,Frequency,Monetary,Cluster
13659.0,206,2,1573.1999999999998,2
13662.0,86,3,897.76,3
13663.0,179,1,189.46999999999997,2
13666.0,60,3,84.65,1
13667.0,149,1,305.0199999999999,1
13669.0,51,2,218.55,1
13670.0,75,1,349.7,1
13672.0,301,2,186.39,2
13673.0,19,2,396.91999999999996,1
13675.0,151,2,486.82000000000005,1
13678.0,152,1,232.6,1
13681.0,18,4,827.83,3
13682.0,187,1,59.5,2
13684.0,286,1,67.23,2
13685.0,3,7,3119.44,0
13686.0,183,1,72.0,2
13689.0,63,1,910.0,1
13690.0,59,1,172.25,1
13692.0,25,3,1488.32,3
13697.0,39,1,151.3,1
13699.0,155,1,308.58,1
13703.0,318,1,99.5,2
13705.0,8,3,711.86,3
13706.0,303,1,330.79,2
13707.0,267,2,806.41,2
13708.0,271,1,296.88,2
13710.0,32,1,180.48,1
13711.0,219,2,252.06000000000003,2
13712.0,247,1,228.83999999999997,2
13715.0,281,5,1079.3400000000001,2
13716.0,269,1,138.28,2
13717.0,32,6,1445.0100000000002,0
13718.0,246,2,306.55,2
13719.0,15,5,1041.68,3
13720.0,117,4,799.9,3
13721.0,36,1,524.1400000000001,1
13722.0,132,3,2375.41,0
13723.0,217,1,199.85000000000002,2
13725.0,50,8,1980.56,0
13726.0,39,2,1079.6599999999999,1
13727.0,29,2,333.48,1
13728.0,37,6,1016.1400000000001,3
13730.0,136,2,752.6,1
13731.0,219,2,610.59,2
13732.0,28,1,491.86000000000007,1
13735.0,25,4,2885.2399999999993,0
13736.0,5,2,731.8999999999999,1
13737.0,200,1,339.6,2
13739.0,18,1,216.9,1
13740.0,241,1,350.75,2
13741.0,72,3,668.4300000000001,3
13743.0,3,7,1341.6,0
13744.0,95,2,1156.36,1
13745.0,162,1,300.03999999999996,2
13747.0,374,1,79.6,2
13748.0,96,5,948.2500000000001,3
13750.0,54,5,1647.26,3
13751.0,288,1,296.25,2
13752.0,124,6,1186.28,3
13753.0,288,1,741.26,2
13754.0,152,2,282.6,1
13758.0,12,7,3190.55,0
13759.0,33,2,659.41,1
13760.0,54,2,286.78999999999996,1
13761.0,50,2,1070.65,1
13762.0,219,1,306.72,2
13763.0,63,1,1714.9599999999998,1
13764.0,71,3,1521.7600000000002,3
13771.0,64,4,2634.45,0
13772.0,34,3,1132.13,3
13774.0,82,1,345.0,1
13778.0,103,1,178.7,1
13780.0,7,2,360.01000000000005,1
13781.0,251,1,127.84,2
13782.0,13,6,912.0,3
13786.0,367,1,230.4,2
13787.0,76,2,309.04,1
13790.0,4,1,348.79999999999995,1
13791.0,128,2,1516.0,3
13792.0,66,2,195.54999999999995,1
13799.0,117,2,688.8600000000001,1
13800.0,310,1,558.32,2
13801.0,67,1,324.79999999999995,1
13803.0,255,1,277.07000000000005,2
13804.0,31,7,2635.79,0
13805.0,52,2,924.5999999999999,1
13806.0,64,1,256.38,1
13807.0,367,1,112.6,2
13808.0,6,5,1747.6600000000003,0
13809.0,305,1,155.05,2
13810.0,29,3,1499.0100000000002,3
13811.0,184,3,814.5,2
13812.0,42,3,539.0,1
13813.0,40,4,1366.8600000000001,3
13814.0,92,2,1579.1200000000001,3
13816.0,24,2,571.6700000000001,1
13817.0,29,2,382.97999999999996,1
13819.0,302,3,1140.35,2
13821.0,145,2,385.64,1
13822.0,6,2,632.0,1
13823.0,19,2,957.66,1
13824.0,33,5,1698.94,3
13826.0,176,1,189.5,2
13827.0,58,3,412.05,1
13828.0,22,1,209.49000000000004,1
13831.0,16,6,2202.99,0
13832.0,19,1,52.199999999999996,1
13833.0,159,1,384.7999999999999,2
13835.0,25,4,834.57,3
13837.0,212,2,271.24,2
13838.0,6,4,691.7299999999999,3
13841.0,253,1,85.0,2
13844.0,11,1,361.62,1
13845.0,65,1,312.98,1
13846.0,25,3,865.0600000000002,3
13848.0,92,3,1255.0,3
13849.0,52,2,1537.95,3
13850.0,129,1,1595.4800000000002,1
13851.0,96,3,2651.4599999999996,0
13853.0,57,1,1090.1399999999999,1
13856.0,169,3,388.5,2
13858.0,57,1,216.17000000000002,1
13859.0,326,1,201.16,2
13860.0,1,5,1245.9,3
13862.0,18,8,2209.36,0
13863.0,248,1,305.78,2
13865.0,58,4,501.56,3
13866.0,74,1,145.67,1
13867.0,31,3,1015.29,3
13868.0,7,2,3192.54,0
13869.0,123,4,3104.95,0
13870.0,2,8,2770.94,0
13873.0,120,3,389.59999999999997,1
13874.0,358,1,540.45,2
13875.0,54,5,1786.79,0
13876.0,64,1,122.69999999999999,1
13877.0,86,1,117.24000000000001,1
13878.0,55,1,1281.53,1
13882.0,3,5,1191.13,3
13883.0,11,5,2674.48,0
13884.0,7,5,787.6000000000001,3
13885.0,189,2,506.8,2
13886.0,71,1,243.56,1
13887.0,204,1,349.54999999999995,2
13888.0,120,2,605.63,1
13889.0,93,1,416.9,1
13892.0,27,4,632.97,3
13893.0,298,1,821.1000000000001,2
13894.0,24,3,564.6200000000001,1
13895.0,28,4,2593.0699999999997,0
13897.0,50,1,311.15999999999997,1
13898.0,326,1,155.93,2
13899.0,16,2,388.52,1
13900.0,183,3,740.9499999999999,2
13901.0,72,5,2867.2,0
13904.0,37,2,332.64000000000004,1
13908.0,80,4,2369.55,0
13914.0,12,2,626.45,1
13917.0,50,2,272.03999999999996,1
13918.0,50,2,1212.8400000000004,3
13919.0,59,2,384.81000000000006,1
13922.0,352,1,172.24999999999997,2
13923.0,54,1,351.13000000000005,1
13924.0,2,6,1838.85,0
13925.0,93,4,678.25,3
13926.0,23,1,223.85000000000002,1
13927.0,75,1,348.99000000000007,1
13928.0,11,4,464.57,3
13929.0,169,2,842.65,2
13930.0,58,2,337.34,1
13931.0,96,2,1237.53,3
13932.0,295,1,307.4,2
13933.0,109,2,608.7899999999998,1
13934.0,264,1,922.0999999999999,2
13936.0,180,1,376.5799999999999,2
13937.0,169,1,158.85,2
13938.0,35,1,71.66,1
13939.0,23,3,568.55,1
13940.0,17,4,839.14,3
13946.0,79,3,561.57,1
13947.0,65,1,90.6,1
13948.0,361,1,101.99999999999999,2
13949.0,3,6,2427.3199999999997,0
13950.0,11,4,745.0600000000001,3
13951.0,176,3,674.4499999999998,2
13952.0,218,2,3251.071,0
13953.0,7,7,3515.6799999999994,0
13954.0,2,2,439.92,1
13955.0,154,2,322.96,1
13956.0,5,5,1026.42,3
13959.0,79,3,598.1999999999999,1
13960.0,21,2,230.22,1
13962.0,22,2,169.55,1
13963.0,308,4,664.5400000000001,2
13967.0,146,1,80.7,1
13971.0,19,8,2758.26,0
13972.0,71,2,190.25000000000003,1
13973.0,287,1,264.7,2
13974.0,49,1,413.59,1
13975.0,31,6,2526.2799999999997,0
13976.0,207,1,357.98,2
13978.0,15,2,196.79,1
13979.0,73,1,869.8699999999998,1
13980.0,60,1,200.14000000000001,1
13982.0,39,4,1871.81,3
13984.0,27,5,920.51,3
13986.0,17,1,320.46000000000004,1
13989.0,66,2,1266.08,3
13990.0,213,1,311.3,2
13991.0,12,6,855.9700000000001,3
13992.0,30,1,76.8,1
13994.0,4,6,2313.1400000000003,0
13995.0,15,5,1393.69,3
14000.0,211,1,635.6600000000001,2
14001.0,46,3,2043.0800000000002,3
14002.0,134,2,529.7299999999999,1
14005.0,10,5,2874.72,0
14006.0,116,3,962.1899999999999,3
14009.0,198,2,695.6099999999999,2
14012.0,278,1,328.8,2
14013.0,110,3,473.02,1
14014.0,77,1,505.18,1
14015.0,53,1,917.34,1
14019.0,47,3,1421.61,3
14020.0,17,2,642.8000000000001,1
14021.0,155,3,631.9000000000001,1
14022.0,225,1,440.0,2
14023.0,7,2,584.0699999999999,1
14024.0,122,2,327.70000000000005,1
14027.0,61,1,104.82000000000002,1
14029.0,63,2,467.66,1
14030.0,18,8,2360.0899999999997,0
14034.0,22,3,651.8199999999999,3
14035.0,29,5,1428.0200000000002,3
14036.0,285,1,626.65,2
14037.0,176,2,147.2,2
14038.0,78,3,1560.3799999999994,3
14039.0,33,1,152.2,1
14041.0,266,1,141.41,2
14044.0,27,4,652.8199999999999,3
14045.0,109,4,1659.75,3
14046.0,284,1,154.99,2
14047.0,9,5,1308.6100000000001,3
14048.0,305,1,409.93,2
14050.0,32,2,746.3599999999999,1
14052.0,20,1,225.36,1
14053.0,124,2,260.25,1
14054.0,65,1,92.46,1
14055.0,106,1,725.6400000000001,1
14059.0,267,1,183.6,2
14064.0,29,5,1353.74,3
14066.0,267,1,152.55,2
14067.0,64,2,374.7,1
14068.0,320,1,265.85,2
14071.0,4,8,1438.8200000000002,0
14073.0,32,1,151.04,1
14075.0,5,3,942.26,3
14076.0,129,1,122.47,1
14077.0,41,5,499.4200000000001,3
14078.0,102,6,1049.37,3
14079.0,125,1,375.0999999999999,1
14080.0,33,1,45.599999999999994,1
14081.0,302,2,934.52,2
14082.0,365,1,182.24999999999997,2
14087.0,3,1,194.42,1
14089.0,57,1,161.0,1
14090.0,325,1,76.32000000000001,2
14093.0,12,1,442.84999999999997,1
14098.0,37,1,147.34999999999997,1
14100.0,138,1,194.90000000000003,1
14102.0,5,5,1360.28,3
14104.0,155,2,216.20999999999998,1
14105.0,239,1,1266.23,2
14107.0,52,7,2703.23,0
14108.0,31,2,597.9100000000001,1
14109.0,73,1,144.2,1
14111.0,14,4,692.85,3
14112.0,23,7,2915.15,0
14113.0,4,4,1840.4199999999998,3
14114.0,274,2,386.53,2
14116.0,20,5,1382.7399999999998,3
14117.0,144,1,90.0,1
14121.0,4,4,2780.15,0
14124.0,84,1,419.58000000000004,1
14125.0,11,3,2740.4300000000003,0
14126.0,8,3,706.1300000000001,3
14127.0,123,3,709.7099999999999,3
14128.0,61,2,637.5000000000002,1
14129.0,2,5,1123.8600000000001,3
14130.0,319,1,483.86,2
14133.0,130,3,605.6399999999999,1
14138.0,2,2,982.3800000000002,1
14139.0,46,1,415.81999999999994,1
14140.0,4,2,935.05,1
14141.0,3,4,915.1300000000001,3
14142.0,373,1,311.81,2
14143.0,134,1,115.8,1
14147.0,78,2,483.4,1
14148.0,234,1,157.2,2
14149.0,221,1,446.62000000000006,2
14150.0,36,2,658.64,1
14152.0,75,2,621.29,1
14154.0,239,2,1345.62,2
14155.0,266,1,118.75,2
14157.0,20,2,432.88,1
14158.0,40,1,507.65999999999997,1
14161.0,216,3,1110.52,2
14162.0,174,2,289.36,2
14163.0,87,4,2445.9100000000003,0
14164.0,71,2,1631.7700000000004,3
14165.0,276,1,122.54,2
14167.0,39,4,574.84,3
14171.0,98,1,363.79,1
14173.0,11,4,450.8400000000001,3
14174.0,33,1,134.46,1
14175.0,60,3,3222.3,0
14176.0,297,4,576.9,2
14177.0,86,4,559.4100000000001,3
14178.0,9,7,1620.9300000000003,0
14179.0,41,2,719.78,1
14184.0,67,1,452.89,1
14185.0,331,1,197.65,2
14188.0,31,6,2054.36,0
14193.0,68,2,853.3900000000001,1
14195.0,202,2,1011.9999999999998,2
14196.0,107,1,335.52,1
14198.0,18,4,701.4,3
14199.0,218,1,185.39999999999998,2
14201.0,60,7,747.4400000000002,3
14204.0,2,1,161.02999999999994,1
14205.0,17,2,466.70000000000005,1
14206.0,239,1,328.15999999999997,2
14208.0,95,1,151.73999999999998,1
14209.0,11,6,2073.4300000000003,0
14210.0,106,6,1905.8400000000001,0
14212.0,90,1,1070.48,1
14214.0,31,5,1004.3800000000001,3
14215.0,12,6,1789.72,0
14216.0,3,4,1839.3000000000002,3
14218.0,43,1,169.48000000000002,1
14219.0,4,1,89.94,1
14220.0,247,2,632.3999999999999,2
14222.0,177,1,683.1700000000001,2
14223.0,92,3,991.1300000000001,3
14224.0,110,4,1050.1200000000001,3
14226.0,29,5,2232.19,0
14229.0,52,3,1547.2,3
14231.0,184,3,925.71,2
14232.0,43,5,2048.07,0
14233.0,49,4,1462.7200000000003,3
14234.0,22,4,775.4600000000003,3
14235.0,75,5,3144.86,0
14236.0,81,2,490.86,1
14237.0,373,1,161.00000000000003,2
14238.0,326,1,146.85,2
14240.0,30,2,890.3400000000001,1
14241.0,184,1,213.70000000000005,2
14242.0,235,2,280.55,2
14245.0,220,2,1693.4499999999998,2
14246.0,111,3,1474.0600000000002,3
14247.0,278,1,136.76999999999998,2
14248.0,318,1,302.58,2
14250.0,7,3,1904.05,3
14251.0,2,5,2879.7,0
14256.0,260,2,969.06,2
14257.0,64,5,3099.7200000000003,0
14259.0,142,1,120.0,1
14261.0,51,2,1163.45,1
14262.0,8,8,2618.2299999999996,0
14264.0,155,2,333.97,1
14265.0,109,2,530.18,1
14267.0,163,3,1516.24,3
14270.0,332,1,492.65,2
14271.0,226,1,112.32,2
14272.0,74,2,437.96000000000004,1
14273.0,51,4,559.97,3
14276.0,99,3,1119.7400000000002,3
14280.0,197,1,134.04,2
14284.0,31,2,595.25,1
14285.0,21,4,1910.0100000000002,3
14287.0,8,3,176.63,1
14288.0,213,1,426.6,2
14289.0,9,6,911.26,3
14290.0,11,5,2314.6499999999996,0
14293.0,3,4,1046.56,3
14295.0,40,1,166.2,1
14297.0,18,4,1305.3299999999997,3
14300.0,19,1,43.2,1
14301.0,117,1,640.1400000000001,1
14304.0,223,1,383.45000000000005,2
14305.0,71,3,1858.9600000000003,3
14306.0,51,2,2093.3199999999997,3
14307.0,89,6,2995.72,0
14311.0,243,1,310.26,2
14312.0,47,6,1611.59,0
14314.0,107,1,120.0,1
14315.0,45,6,2481.13,0
14317.0,65,1,508.58,1
14320.0,207,2,477.78999999999996,2
14321.0,11,5,1530.7500000000002,3
14323.0,115,2,605.0600000000001,1
14326.0,242,1,183.85000000000002,2
14327.0,163,1,311.65000000000003,2
14331.0,124,2,462.65999999999997,1
14332.0,23,3,866.3100000000001,3
14333.0,68,1,415.2,1
14334.0,17,8,2552.2100000000005,0
14335.0,16,2,468.25999999999993,1
14336.0,17,4,1614.91,3
14338.0,161,2,588.2199999999999,2
14339.0,243,1,309.52,2
14340.0,219,1,134.7,2
14341.0,45,8,2182.28,0
14342.0,21,4,668.5600000000002,3
14344.0,127,8,889.9300000000002,3
14345.0,39,1,108.97999999999999,1
14346.0,121,2,1021.58,1
14348.0,260,1,409.57,2
14349.0,10,1,133.5,1
14350.0,274,1,282.92999999999995,2
14351.0,165,1,51.0,2
14352.0,157,4,1078.9600000000003,3
14353.0,215,1,90.6,2
14354.0,6,2,163.62,1
14355.0,366,1,174.4,2
14356.0,80,2,701.23,1
14357.0,43,1,225.76999999999998,1
14359.0,19,3,912.1800000000001,3
14360.0,32,4,2128.2300000000005,0
14362.0,22,1,161.2,1
14368.0,320,1,155.0,2
14371.0,295,1,100.5,2
14373.0,358,1,76.55,2
14375.0,185,1,257.68,2
14377.0,191,2,617.05,2
14379.0,44,2,348.1,1
14381.0,52,1,202.68,1
14382.0,26,1,626.07,1
14383.0,38,3,1247.69,3
14385.0,9,3,202.10999999999999,1
14386.0,297,1,142.4,2
14387.0,33,3,1770.5600000000002,3
14388.0,10,8,3212.84,0
14389.0,65,2,1043.46,1
14393.0,218,1,67.94999999999999,2
14396.0,65,2,487.99000000000007,1
14400.0,149,1,574.6999999999999,1
14403.0,130,4,1475.8100000000002,3
14404.0,34,6,1474.32,0
14406.0,119,1,156.75,1
14407.0,107,6,2157.73,0
14408.0,11,7,2606.53,0
14409.0,71,6,2059.4500000000003,0
14411.0,311,1,1063.0,2
14412.0,43,2,770.0300000000001,1
14413.0,362,1,122.7,2
14414.0,92,7,1496.98,0
14416.0,22,2,490.2200000000001,1
14418.0,4,3,1937.25,3
14419.0,11,6,1058.06,3
14420.0,99,1,387.52,1
14421.0,57,2,813.1100000000001,1
14423.0,218,1,265.2,2
14424.0,18,1,322.08,1
14427.0,50,2,363.34000000000003,1
14428.0,7,5,1244.83,3
14431.0,303,1,470.36,2
14432.0,10,6,2255.51,0
14434.0,22,6,1372.8,3
14436.0,99,1,89.06,1
14437.0,366,1,63.0,2
14438.0,306,1,131.9,2
14439.0,320,1,2661.24,2
14440.0,8,5,2357.6800000000003,0
14441.0,1,4,1712.8900000000003,3
14442.0,205,2,1589.82,2
14443.0,54,4,1420.2,3
14446.0,1,4,1039.58,3
14447.0,19,5,1163.2300000000002,3
14448.0,9,2,375.35,1
14449.0,19,4,907.1,3
14450.0,181,3,483.24999999999994,2
14451.0,60,2,662.59,1
14452.0,11,2,264.44,1
14453.0,190,1,119.93,2
14457.0,311,1,113.64,2
14459.0,155,1,1837.92,3
14460.0,110,3,434.34000000000003,1
14461.0,148,3,2103.0599999999995,3
14463.0,98,3,529.62,1
14465.0,247,3,1058.62,2
14466.0,29,7,2272.4,0
14467.0,18,4,598.76,3
14470.0,12,2,461.19000000000005,1
14472.0,104,8,1936.84,0
14473.0,74,2,234.34,1
14474.0,46,1,547.6600000000001,1
14475.0,72,3,925.8499999999999,3
14476.0,257,1,215.7,2
14477.0,20,4,1309.6000000000001,3
14479.0,254,2,316.24999999999994,2
14480.0,11,1,279.05,1
14481.0,165,2,636.51,2
14482.0,18,6,2068.15,0
14483.0,282,1,137.1,2
14484.0,50,1,321.92,1
14485.0,39,1,165.75,1
14487.0,27,6,1196.33,3
14488.0,68,1,1064.2800000000002,1
14489.0,207,1,463.38,2
14491.0,175,2,340.93,2
14493.0,7,5,2383.2400000000002,0
14494.0,26,1,139.56,1
14495.0,51,2,123.79999999999998,1
14496.0,312,2,538.8100000000001,2
14497.0,309,1,475.37,2
14498.0,43,5,1957.3200000000002,0
14499.0,26,3,815.3199999999999,3
14500.0,88,3,356.85,1
14501.0,184,2,251.21,2
14503.0,3,6,3543.26,0
14504.0,47,4,673.26,3
14506.0,17,5,2012.17,0
14507.0,24,6,1383.18,3
14508.0,22,2,276.42,1
14511.0,11,5,1314.8100000000002,3
14512.0,188,2,275.28,2
14513.0,101,3,455.59000000000003,1
14514.0,61,3,1055.35,3
14515.0,18,6,2102.0899999999997,0
14517.0,33,2,330.45000000000005,1
14518.0,64,1,174.37,1
14520.0,2,2,270.6,1
14522.0,24,4,974.54,3
14523.0,108,1,241.09,1
14528.0,37,1,364.21999999999997,1
14529.0,60,3,620.04,3
14530.0,26,6,2925.9100000000003,0
14532.0,236,4,932.8500000000001,2
14533.0,25,7,1949.7200000000003,0
14535.0,60,3,2864.19,0
14536.0,260,1,171.8,2
14537.0,58,1,355.56000000000006,1
14538.0,65,2,388.24999999999994,1
14539.0,16,2,537.48,1
14540.0,10,3,996.26,3
14541.0,59,8,1461.6500000000003,0
14542.0,186,1,103.25000000000001,2
14544.0,24,2,2024.45,3
14546.0,5,5,2578.09,0
14548.0,151,2,652.8,1
14549.0,311,1,289.24,2
14550.0,11,2,765.62,1
14551.0,18,2,186.23000000000002,1
14552.0,152,1,165.07,1
14553.0,19,5,859.2700000000001,3
14554.0,10,4,2381.04,0
14555.0,57,2,324.14,1
14557.0,85,1,788.38,1
14561.0,76,3,1080.76,3
14565.0,96,4,3099.1200000000003,0
14566.0,111,1,1432.0,1
14567.0,57,2,1530.3600000000001,3
14569.0,1,1,227.38999999999996,1
14570.0,281,2,218.06,2
14572.0,3,7,2832.84,0
14576.0,372,1,35.400000000000006,2
14577.0,13,4,859.7100000000002,3
14578.0,3,1,168.63,1
14581.0,17,1,138.6,1
14582.0,41,1,114.11,1
14583.0,6,5,1052.55,3
14584.0,169,4,1042.2600000000002,3
14585.0,50,1,157.05,1
14586.0,277,1,237.36,2
14589.0,372,1,39.75,2
14591.0,15,4,1447.14,3
14592.0,35,3,570.4599999999999,1
14593.0,22,3,617.99,3
14594.0,7,2,379.8299999999999,1
14595.0,20,6,1740.6000000000001,0
14597.0,11,2,883.1500000000001,1
14598.0,44,1,221.97,1
14600.0,306,1,393.33,2
14601.0,11,1,213.96000000000004,1
14603.0,275,1,660.0,2
14608.0,4,4,1785.1499999999999,3
14609.0,72,4,601.5600000000001,3
14616.0,243,3,406.08000000000004,2
14618.0,9,3,553.44,1
14619.0,246,1,394.43999999999994,2
14620.0,206,2,412.78000000000003,2
14621.0,1,5,1788.3600000000004,0
14622.0,185,1,320.58,2
14623.0,32,5,889.2499999999999,3
14624.0,57,2,225.84999999999997,1
14625.0,196,2,899.63,2
14626.0,24,4,2791.27,0
14628.0,91,2,671.9599999999999,1
14629.0,4,2,959.01,1
14631.0,51,3,1006.98,3
14632.0,263,1,114.56,2
14633.0,266,1,344.9000000000001,2
14636.0,36,2,609.8500000000001,1
14638.0,51,1,443.6,1
14639.0,52,6,2984.49,0
14640.0,24,6,2125.08,0
14641.0,22,1,110.46,1
14642.0,59,1,96.12,1
14643.0,170,2,693.81,2
14644.0,68,2,830.76,1
14645.0,157,2,597.0899999999999,1
14647.0,201,1,243.21999999999997,2
14649.0,5,4,1417.29,3
14651.0,67,2,654.5999999999999,1
14652.0,77,1,114.18,1
14653.0,1,7,1947.5499999999997,0
14655.0,8,4,1932.23,3
14656.0,169,2,291.05,2
14657.0,18,4,848.22,3
14658.0,5,2,247.14999999999998,1
14660.0,87,2,285.73999999999995,1
14661.0,27,1,107.95,1
14662.0,29,4,771.1700000000001,3
14664.0,20,2,637.8900000000001,1
14665.0,61,5,1835.6999999999998,0
14666.0,24,1,195.25,1
14669.0,242,3,1269.9900000000002,2
14670.0,280,2,411.53000000000003,2
14672.0,235,2,765.55,2
14673.0,3,5,1736.4,0
14675.0,16,1,604.7500000000001,1
14676.0,31,6,2548.2400000000002,0
14681.0,71,3,498.95,1
14682.0,188,2,52.0,2
14684.0,26,5,1236.2799999999997,3
14687.0,107,1,628.3799999999999,1
14689.0,209,1,112.80000000000001,2
14690.0,44,2,371.7,1
14691.0,31,5,2114.33,0
14692.0,137,4,591.5500000000001,3
14693.0,265,1,172.9,2
14696.0,4,7,2078.95,0
14697.0,218,2,188.60999999999996,2
14698.0,2,5,1250.76,3
14699.0,214,1,109.13000000000001,2
14700.0,32,3,2235.2999999999997,3
14703.0,15,1,318.16999999999996,1
14705.0,199,1,179.0,2
14708.0,3,3,1126.37,3
14710.0,14,4,606.13,3
14712.0,29,3,917.07,3
14714.0,24,1,160.19,1
14715.0,25,4,867.3800000000001,3
14716.0,43,2,329.67999999999995,1
14719.0,2,5,1602.13,3
14720.0,6,3,663.8100000000002,3
14722.0,147,1,187.92,1
14723.0,10,6,1158.3,3
14725.0,25,1,718.08,1
14727.0,274,1,268.58,2
14729.0,374,1,313.49000000000007,2
14730.0,1,8,2005.06,0
14731.0,47,3,380.02000000000004,1
14732.0,8,8,2702.49,0
14737.0,4,3,1164.55,3
14738.0,43,7,1314.45,0
14740.0,197,3,1448.2099999999998,3
14741.0,12,6,1400.3400000000001,3
14744.0,16,7,1099.98,3
14745.0,113,5,1220.2600000000002,3
14747.0,249,1,328.19999999999993,2
14748.0,29,5,1415.75,3
14752.0,44,1,389.63999999999993,1
14753.0,87,1,563.1499999999999,1
14754.0,45,2,638.05,1
14756.0,15,1,738.9599999999998,1
14757.0,75,1,420.50000000000006,1
14758.0,145,4,1484.06,3
14759.0,5,3,1625.97,3
14760.0,297,1,89.2,2
14761.0,59,2,255.89999999999998,1
14762.0,264,1,300.52,2
14764.0,47,1,278.3,1
14765.0,29,3,254.11,1
14766.0,8,6,2473.37,0
14768.0,17,2,192.60000000000002,1
14770.0,232,2,876.42,2
14772.0,112,1,139.26,1
14775.0,58,3,1011.8999999999999,3
14778.0,127,2,730.8599999999999,1
14779.0,281,3,386.15,2
14780.0,55,2,447.68,1
14782.0,320,1,200.10000000000002,2
14784.0,26,2,289.99,1
14785.0,10,2,77.4,1
14788.0,7,2,679.4399999999998,1
14789.0,29,1,197.64000000000001,1
14790.0,17,4,745.0600000000001,3
14792.0,64,1,6.2,1
14793.0,21,1,228.99,1
14794.0,3,7,1319.91,0
14795.0,166,1,131.45,2
14798.0,53,3,173.74,1
14799.0,51,1,157.70000000000002,1
14801.0,61,1,193.13999999999996,1
14803.0,162,3,845.55,3
14804.0,9,1,353.27,1
14805.0,15,4,554.6500000000001,3
14806.0,75,1,193.39,1
14808.0,40,8,2741.17,0
14813.0,370,2,155.42999999999998,2
14815.0,37,2,778.5,1
14816.0,197,1,271.85,2
14817.0,200,2,1110.3400000000001,2
14818.0,74,3,657.8,3
14819.0,64,2,272.07,1
14820.0,21,4,507.28999999999996,3
14821.0,367,1,48.800000000000004,2
14823.0,180,3,321.42999999999995,2
14824.0,10,4,1127.7100000000003,3
14828.0,197,3,2139.76,3
14829.0,29,4,697.55,3
14830.0,53,1,197.13,1
14834.0,18,6,1720.3,0
14836.0,10,3,102.44999999999999,1
14837.0,90,4,1649.5000000000002,3
14840.0,268,1,62.85,2
14841.0,53,6,3295.7599999999998,0
14842.0,44,4,2824.6899999999996,0
14844.0,64,4,3189.8100000000004,0
14847.0,149,1,309.4,1
14850.0,312,1,325.75,2
14851.0,23,2,511.3499999999999,1
14852.0,58,6,2836.69,0
14853.0,24,2,475.79999999999995,1
14854.0,78,7,2759.8300000000004,0
14855.0,119,2,645.65,1
14856.0,36,3,1311.38,3
14857.0,60,2,1173.12,1
14859.0,13,4,1353.74,3
14860.0,19,1,170.32,1
14861.0,52,1,125.79000000000002,1
14862.0,26,2,841.2,1
14863.0,29,1,266.76,1
14865.0,7,2,52.2,1
14867.0,186,3,710.28,2
14868.0,3,8,2953.59,0
14869.0,9,2,725.7,1
14870.0,262,1,327.24999999999994,2
14871.0,3,4,522.38,3
14873.0,210,1,519.6800000000001,2
14875.0,108,2,1465.3199999999997,3
14880.0,77,3,706.1900000000002,3
14881.0,20,1,255.4,1
14882.0,27,2,589.7,1
14883.0,19,6,761.5899999999999,3
14885.0,132,1,765.3199999999999,1
14886.0,253,1,364.79999999999995,2
14887.0,79,1,1862.0,3
14888.0,207,1,369.2,2
14889.0,336,1,135.9,2
14890.0,254,1,125.65,2
14891.0,148,2,554.38,1
14893.0,10,2,1237.8500000000001,3
14894.0,85,1,655.7499999999999,1
14896.0,205,2,468.77000000000004,2
14897.0,8,4,1366.38,3
14898.0,23,6,1303.52,3
14902.0,26,1,332.66,1
14903.0,21,5,2810.63,0
14904.0,2,2,1025.44,1
14905.0,158,2,616.15,1
14907.0,3,7,3501.1000000000004,0
14908.0,74,1,277.79999999999995,1
14910.0,3,4,434.35,3
14912.0,17,2,867.85,1
14913.0,36,4,1227.43,3
14915.0,91,2,307.48,1
14916.0,71,4,1268.98,3
14918.0,116,2,1610.1499999999996,3
14920.0,213,2,977.77,2
14921.0,30,2,1316.0700000000002,3
14923.0,51,1,749.1,1
14924.0,246,1,310.05,2
14929.0,32,1,223.88,1
14930.0,109,3,2372.8599999999997,0
14931.0,5,5,1257.68,3
14932.0,366,1,363.53,2
14934.0,82,2,1890.94,3
14935.0,297,1,1784.71,2
14937.0,57,3,1621.88,3
14946.0,14,1,100.9,1
14947.0,72,2,290.82000000000005,1
14948.0,23,6,1101.97,3
14950.0,19,1,371.2,1
14951.0,79,1,311.69000000000005,1
14953.0,25,1,289.82000000000005,1
14954.0,12,1,336.16999999999996,1
14957.0,253,1,58.49,2
14958.0,147,3,499.68,1
14959.0,64,4,695.4199999999998,3
14960.0,8,2,221.26999999999998,1
14962.0,271,1,126.70000000000002,2
14963.0,10,5,1487.8,3
14964.0,247,1,206.21,2
14965.0,96,2,599.0,1
14966.0,15,1,191.32,1
14967.0,50,1,463.8,1
14968.0,30,1,147.59000000000003,1
14970.0,68,4,1592.06,3
14971.0,35,3,1116.5700000000002,3
14972.0,128,1,114.77,1
14973.0,107,3,1314.4499999999998,3
14974.0,37,1,114.39,1
14975.0,57,1,279.94,1
14976.0,57,7,790.86,3
14978.0,72,5,1931.42,0
14981.0,246,1,102.12,2
14984.0,19,2,213.27,1
14985.0,198,2,296.75,2
14987.0,16,2,326.4,1
14988.0,212,1,334.53999999999996,2
14995.0,39,2,233.23000000000002,1
14997.0,46,3,546.2,1
14998.0,170,2,429.87,2
